 1.3168749, 1.3168749, 1.3168749
 1.210145, 1.210145, 1.210145
 1.1243325, 1.1243325, 1.1243325
 1.033024, 1.033024, 1.033024
 0.9281259, 0.9281259, 0.9281259
 0.8484224, 0.8484224, 0.8484224
 0.74214953, 0.74214953, 0.74214953
 0.64152694, 0.64152694, 0.64152694
 0.5633501, 0.5633501, 0.5633501
 0.45646682, 0.45646682, 0.45646682
 0.36851746, 0.36851746, 0.36851746
 0.2736963, 0.2736963, 0.2736963
 0.16849305, 0.16849305, 0.16849305
 0.09046875, 0.09046875, 0.09046875
 -0.006642002, -0.006642002, -0.006642002
 -0.10482163, -0.10482163, -0.10482163
 -0.19109178, -0.19109178, -0.19109178
 -0.2953795, -0.2953795, -0.2953795
 -0.37981707, -0.37981707, -0.37981707
 -0.48089737, -0.48089737, -0.48089737
 -0.58060443, -0.58060443, -0.58060443
 -0.659545, -0.659545, -0.659545
 -0.76826006, -0.76826006, -0.76826006
 -0.8609435, -0.8609435, -0.8609435
 -0.950878, -0.950878, -0.950878
 -1.0557761, -1.0557761, -1.0557761
 -1.1359382, -1.1359382, -1.1359382
 -1.2341177, -1.2341177, -1.2341177
 -1.3344351, -1.3344351, -1.3344351
 -1.4171927, -1.4171927, -1.4171927
 -1.523007, -1.523007, -1.523007
 -1.6118728, -1.6118728, -1.6118728
 -1.7073042, -1.7073042, -1.7073042
 -1.8091483, -1.8091483, -1.8091483
 -1.88702, -1.88702, -1.88702
 -1.9952773, -1.9952773, -1.9952773
 -2.0922363, -2.0922363, -2.0922363
 -2.1765203, -2.1765203, -2.1765203
 -2.283251, -2.283251, -2.283251
 -2.2580574, -2.2580574, -2.2580574
 -2.1604881, -2.1604881, -2.1604881
 -2.0566587, -2.0566587, -2.0566587
 -1.9787871, -1.9787871, -1.9787871
 -1.871141, -1.871141, -1.871141
 -1.7757094, -1.7757094, -1.7757094
 -1.6895919, -1.6895919, -1.6895919
 -1.584236, -1.584236, -1.584236
 -1.5031577, -1.5031577, -1.5031577
 -1.4008552, -1.4008552, -1.4008552
 -1.2993163, -1.2993163, -1.2993163
 -1.2176268, -1.2176268, -1.2176268
 -1.1173095, -1.1173095, -1.1173095
 -1.0266119, -1.0266119, -1.0266119
 -0.9336234, -0.9336234, -0.9336234
 -0.829489, -0.829489, -0.829489
 -0.7505484, -0.7505484, -0.7505484
 -0.6429015, -0.6429015, -0.6429015
 -0.54884475, -0.54884475, -0.54884475
 -0.46471238, -0.46471238, -0.46471238
 -0.3572188, -0.3572188, -0.3572188
 -0.27201754, -0.27201754, -0.27201754
 -0.17429566, -0.17429566, -0.17429566
 -0.0700087, -0.0700087, -0.0700087
 -0.0014509618, -0.0014509618, -0.0014509618
 0.10665374, 0.10665374, 0.10665374
 0.20239045, 0.20239045, 0.20239045
 0.28820205, 0.28820205, 0.28820205
 0.39615417, 0.39615417, 0.39615417
 0.47769028, 0.47769028, 0.47769028
 0.57556474, 0.57556474, 0.57556474
 0.6778673, 0.6778673, 0.6778673
 0.7583353, 0.7583353, 0.7583353
 0.8656763, 0.8656763, 0.8656763
 0.9579012, 0.9579012, 0.9579012
 1.0502787, 1.0502787, 1.0502787
 1.1493746, 1.1493746, 1.1493746
 1.2287729, 1.2287729, 1.2287729
 1.3335184, 1.3335184, 1.3335184
 1.4341409, 1.4341409, 1.4341409
 1.517357, 1.517357, 1.517357
 1.6242403, 1.6242403, 1.6242403
 1.7117319, 1.7117319, 1.7117319
 1.8051783, 1.8051783, 1.8051783
 1.9094652, 1.9094652, 1.9094652
 1.9900857, 1.9900857, 1.9900857
 2.0969682, 2.0969682, 2.0969682
 2.1946902, 2.1946902, 2.1946902
 2.2818766, 2.2818766, 2.2818766
 2.2307253, 2.2307253, 2.2307253
 2.1470506, 2.1470506, 2.1470506
 2.044443, 2.044443, 2.044443
 1.9410722, 1.9410722, 1.9410722
 1.861368, 1.861368, 1.861368
 1.752958, 1.752958, 1.752958
 1.6627184, 1.6627184, 1.6627184
 1.573089, 1.573089, 1.573089
 1.4662057, 1.4662057, 1.4662057
 1.3871126, 1.3871126, 1.3871126
 1.2822145, 1.2822145, 1.2822145
 1.1814394, 1.1814394, 1.1814394
 1.1055521, 1.1055521, 1.1055521
 0.9983637, 0.9983637, 0.9983637
 0.9087343, 0.9087343, 0.9087343
 0.8149828, 0.8149828, 0.8149828
 0.7090158, 0.7090158, 0.7090158
 0.63068634, 0.63068634, 0.63068634
 0.5280786, 0.5280786, 0.5280786
 0.42944047, 0.42944047, 0.42944047
 0.3450029, 0.3450029, 0.3450029
 0.23888336, 0.23888336, 0.23888336
 0.15337692, 0.15337692, 0.15337692
 0.05443359, 0.05443359, 0.05443359
 -0.038401645, -0.038401645, -0.038401645
 -0.117953345, -0.117953345, -0.117953345
 -0.22529435, -0.22529435, -0.22529435
 -0.3198096, -0.3198096, -0.3198096
 -0.40882784, -0.40882784, -0.40882784
 -0.5146422, -0.5146422, -0.5146422
 -0.591445, -0.591445, -0.591445
 -0.6958853, -0.6958853, -0.6958853
 -0.797119, -0.797119, -0.797119
 -0.8769759, -0.8769759, -0.8769759
 -0.98492724, -0.98492724, -0.98492724
 -1.0754728, -1.0754728, -1.0754728
 -1.161437, -1.161437, -1.161437
 -1.2674041, -1.2674041, -1.2674041
 -1.3458868, -1.3458868, -1.3458868
 -1.4510901, -1.4510901, -1.4510901
 -1.5509497, -1.5509497, -1.5509497
 -1.634471, -1.634471, -1.634471
 -1.7383002, -1.7383002, -1.7383002
 -1.8259444, -1.8259444, -1.8259444
 -1.9222914, -1.9222914, -1.9222914
 -2.0253577, -2.0253577, -2.0253577
 -2.1046035, -2.1046035, -2.1046035
 -2.2114868, -2.2114868, -2.2114868
 -2.298062, -2.298062, -2.298062
 -2.2325583, -2.2325583, -2.2325583
 -2.1265914, -2.1265914, -2.1265914
 -2.0436804, -2.0436804, -2.0436804
 -1.9429053, -1.9429053, -1.9429053
 -1.8407553, -1.8407553, -1.8407553
 -1.7595245, -1.7595245, -1.7595245
 -1.6549315, -1.6549315, -1.6549315
 -1.562554, -1.562554, -1.562554
 -1.4720092, -1.4720092, -1.4720092
 -1.3683325, -1.3683325, -1.3683325
 -1.2883223, -1.2883223, -1.2883223
 -1.181745, -1.181745, -1.181745
 -1.0895201, -1.0895201, -1.0895201
 -1.0066092, -1.0066092, -1.0066092
 -0.89865786, -0.89865786, -0.89865786
 -0.8125403, -0.8125403, -0.8125403
 -0.71649843, -0.71649843, -0.71649843
 -0.61160034, -0.61160034, -0.61160034
 -0.5366293, -0.5366293, -0.5366293
 -0.43005204, -0.43005204, -0.43005204
 -0.3318724, -0.3318724, -0.3318724
 -0.24667116, -0.24667116, -0.24667116
 -0.13978791, -0.13978791, -0.13978791
 -0.056419224, -0.056419224, -0.056419224
 0.035347134, 0.035347134, 0.035347134
 0.13688599, 0.13688599, 0.13688599
 0.21781173, 0.21781173, 0.21781173
 0.32332093, 0.32332093, 0.32332093
 0.41783616, 0.41783616, 0.41783616
 0.5079233, 0.5079233, 0.5079233
 0.6086984, 0.6086984, 0.6086984
 0.6897768, 0.6897768, 0.6897768
 0.7945222, 0.7945222, 0.7945222
 0.89499223, 0.89499223, 0.89499223
 0.9765291, 0.9765291, 0.9765291
 1.0844812, 1.0844812, 1.0844812
 1.167544, 1.167544, 1.167544
 1.2620592, 1.2620592, 1.2620592
 1.3668047, 1.3668047, 1.3668047
 1.4448297, 1.4448297, 1.4448297
 1.5518647, 1.5518647, 1.5518647
 1.6512667, 1.6512667, 1.6512667
 1.730971, 1.730971, 1.730971
 1.8392274, 1.8392274, 1.8392274
 1.9248873, 1.9248873, 1.9248873
 2.0239832, 2.0239832, 2.0239832
 2.1287286, 2.1287286, 2.1287286
 2.2082796, 2.2082796, 2.2082796
 2.3001993, 2.3001993, 2.3001993
 2.2070582, 2.2070582, 2.2070582
 2.1177347, 2.1177347, 2.1177347
 2.0116153, 2.0116153, 2.0116153
 1.9294679, 1.9294679, 1.9294679
 1.8254853, 1.8254853, 1.8254853
 1.7263902, 1.7263902, 1.7263902
 1.6457697, 1.6457697, 1.6457697
 1.5385813, 1.5385813, 1.5385813
 1.4477304, 1.4477304, 1.4477304
 1.3548952, 1.3548952, 1.3548952
 1.2501497, 1.2501497, 1.2501497
 1.1702929, 1.1702929, 1.1702929
 1.0701281, 1.0701281, 1.0701281
 0.97011584, 0.97011584, 0.97011584
 0.88644195, 0.88644195, 0.88644195
 0.78001726, 0.78001726, 0.78001726
 0.6937471, 0.6937471, 0.6937471
 0.5952615, 0.5952615, 0.5952615
 0.49586046, 0.49586046, 0.49586046
 0.41753098, 0.41753098, 0.41753098
 0.30957887, 0.30957887, 0.30957887
 0.21491104, 0.21491104, 0.21491104
 0.12787797, 0.12787797, 0.12787797
 0.021299893, 0.021299893, 0.021299893
 -0.050769657, -0.050769657, -0.050769657
 -0.1532248, -0.1532248, -0.1532248
 -0.2562903, -0.2562903, -0.2562903
 -0.33584198, -0.33584198, -0.33584198
 -0.44287783, -0.44287783, -0.44287783
 -0.5355605, -0.5355605, -0.5355605
 -0.6228995, -0.6228995, -0.6228995
 -0.72825533, -0.72825533, -0.72825533
 -0.80841815, -0.80841815, -0.80841815
 -0.9130103, -0.9130103, -0.9130103
 -1.0128698, -1.0128698, -1.0128698
 -1.0962386, -1.0962386, -1.0962386
 -1.1957922, -1.1957922, -1.1957922
 -1.2837416, -1.2837416, -1.2837416
 -1.380242, -1.380242, -1.380242
 -1.4840713, -1.4840713, -1.4840713
 -1.5624014, -1.5624014, -1.5624014
 -1.6692847, -1.6692847, -1.6692847
 -1.7637999, -1.7637999, -1.7637999
 -1.8499167, -1.8499167, -1.8499167
 -1.9568, -1.9568, -1.9568
 -2.0392523, -2.0392523, -2.0392523
 -2.1400282, -2.1400282, -2.1400282
 -2.2427886, -2.2427886, -2.2427886
 -2.304933, -2.304933, -2.304933
 -2.1968284, -2.1968284, -2.1968284
 -2.1038406, -2.1038406, -2.1038406
 -2.0160437, -2.0160437, -2.0160437
 -1.9085494, -1.9085494, -1.9085494
 -1.82854, -1.82854, -1.82854
 -1.7280699, -1.7280699, -1.7280699
 -1.6260734, -1.6260734, -1.6260734
 -1.5439261, -1.5439261, -1.5439261
 -1.4381118, -1.4381118, -1.4381118
 -1.3487875, -1.3487875, -1.3487875
 -1.2544256, -1.2544256, -1.2544256
 -1.1554823, -1.1554823, -1.1554823
 -1.0776106, -1.0776106, -1.0776106
 -0.9705748, -0.9705748, -0.9705748
 -0.872853, -0.872853, -0.872853
 -0.7891791, -0.7891791, -0.7891791
 -0.6818381, -0.6818381, -0.6818381
 -0.5977057, -0.5977057, -0.5977057
 -0.50105274, -0.50105274, -0.50105274
 -0.39798722, -0.39798722, -0.39798722
 -0.317977, -0.317977, -0.317977
 -0.21109451, -0.21109451, -0.21109451
 -0.11657929, -0.11657929, -0.11657929
 -0.027255101, -0.027255101, -0.027255101
 0.06756531, 0.06756531, 0.06756531
 0.14894882, 0.14894882, 0.14894882
 0.25323653, 0.25323653, 0.25323653
 0.35355392, 0.35355392, 0.35355392
 0.43478486, 0.43478486, 0.43478486
 0.54243106, 0.54243106, 0.54243106
 0.628396, 0.628396, 0.628396
 0.721689, 0.721689, 0.721689
 0.8270456, 0.8270456, 0.8270456
 0.9047647, 0.9047647, 0.9047647
 1.0119531, 1.0119531, 1.0119531
 1.1118127, 1.1118127, 1.1118127
 1.1892259, 1.1892259, 1.1892259
 1.2965677, 1.2965677, 1.2965677
 1.3826845, 1.3826845, 1.3826845
 1.4801012, 1.4801012, 1.4801012
 1.5845407, 1.5845407, 1.5845407
 1.6630236, 1.6630236, 1.6630236
 1.7670053, 1.7670053, 1.7670053
 1.8639635, 1.8639635, 1.8639635
 1.9520655, 1.9520655, 1.9520655
 2.0586436, 2.0586436, 2.0586436
 2.1412492, 2.1412492, 2.1412492
 2.244925, 2.244925, 2.244925
 2.2719514, 2.2719514, 2.2719514
 2.190568, 2.190568, 2.190568
 2.081547, 2.081547, 2.081547
 1.9902383, 1.9902383, 1.9902383
 1.8987771, 1.8987771, 1.8987771
 1.7917414, 1.7917414, 1.7917414
 1.7167703, 1.7167703, 1.7167703
 1.6097345, 1.6097345, 1.6097345
 1.5095698, 1.5095698, 1.5095698
 1.428644, 1.428644, 1.428644
 1.3200815, 1.3200815, 1.3200815
 1.2324373, 1.2324373, 1.2324373
 1.1429613, 1.1429613, 1.1429613
 1.0371469, 1.0371469, 1.0371469
 0.9589693, 0.9589693, 0.9589693
 0.8520868, 0.8520868, 0.8520868
 0.7545175, 0.7545175, 0.7545175
 0.6687059, 0.6687059, 0.6687059
 0.56594557, 0.56594557, 0.56594557
 0.48303467, 0.48303467, 0.48303467
 0.38164842, 0.38164842, 0.38164842
 0.27980438, 0.27980438, 0.27980438
 0.19964233, 0.19964233, 0.19964233
 0.09291168, 0.09291168, 0.09291168
 0.0037408413, 0.0037408413, 0.0037408413
 -0.08039155, -0.08039155, -0.08039155
 -0.18666367, -0.18666367, -0.18666367
 -0.26713166, -0.26713166, -0.26713166
 -0.37096086, -0.37096086, -0.37096086
 -0.4718886, -0.4718886, -0.4718886
 -0.5551047, -0.5551047, -0.5551047
 -0.6574072, -0.6574072, -0.6574072
 -0.74749434, -0.74749434, -0.74749434
 -0.84139925, -0.84139925, -0.84139925
 -0.94538105, -0.94538105, -0.94538105
 -1.0234053, -1.0234053, -1.0234053
 -1.13151, -1.13151, -1.13151
 -1.2229712, -1.2229712, -1.2229712
 -1.3078673, -1.3078673, -1.3078673
 -1.4145972, -1.4145972, -1.4145972
 -1.4979659, -1.4979659, -1.4979659
 -1.5969092, -1.5969092, -1.5969092
 -1.7011962, -1.7011962, -1.7011962
 -1.7773887, -1.7773887, -1.7773887
 -1.8842719, -1.8842719, -1.8842719
 -1.9804671, -1.9804671, -1.9804671
 -2.0675, -2.0675, -2.0675
 -2.1730087, -2.1730087, -2.1730087
 -2.254698, -2.254698, -2.254698
 -2.2687454, -2.2687454, -2.2687454
 -2.1682754, -2.1682754, -2.1682754
 -2.087197, -2.087197, -2.087197
 -1.9803138, -1.9803138, -1.9803138
 -1.8896163, -1.8896163, -1.8896163
 -1.7970862, -1.7970862, -1.7970862
 -1.6940199, -1.6940199, -1.6940199
 -1.6153846, -1.6153846, -1.6153846
 -1.5094177, -1.5094177, -1.5094177
 -1.4110854, -1.4110854, -1.4110854
 -1.3268005, -1.3268005, -1.3268005
 -1.2205282, -1.2205282, -1.2205282
 -1.1409765, -1.1409765, -1.1409765
 -1.0426444, -1.0426444, -1.0426444
 -0.93896776, -0.93896776, -0.93896776
 -0.8610961, -0.8610961, -0.8610961
 -0.75268614, -0.75268614, -0.75268614
 -0.65694946, -0.65694946, -0.65694946
 -0.573886, -0.573886, -0.573886
 -0.46654496, -0.46654496, -0.46654496
 -0.38546664, -0.38546664, -0.38546664
 -0.28392777, -0.28392777, -0.28392777
 -0.18009858, -0.18009858, -0.18009858
 -0.09993576, -0.09993576, -0.09993576
 -0.0023672523, -0.0023672523, -0.0023672523
 0.08863617, 0.08863617, 0.08863617
 0.18116623, 0.18116623, 0.18116623
 0.28545395, 0.28545395, 0.28545395
 0.3654634, 0.3654634, 0.3654634
 0.47020888, 0.47020888, 0.47020888
 0.56731963, 0.56731963, 0.56731963
 0.6491617, 0.6491617, 0.6491617
 0.7561975, 0.7561975, 0.7561975
 0.8446047, 0.8446047, 0.8446047
 0.9395784, 0.9395784, 0.9395784
 1.0440179, 1.0440179, 1.0440179
 1.1237222, 1.1237222, 1.1237222
 1.2241923, 1.2241923, 1.2241923
 1.3211504, 1.3211504, 1.3211504
 1.4087945, 1.4087945, 1.4087945
 1.5133874, 1.5133874, 1.5133874
 1.5969087, 1.5969087, 1.5969087
 1.6989053, 1.6989053, 1.6989053
 1.7981546, 1.7981546, 1.7981546
 1.8783166, 1.8783166, 1.8783166
 1.9868791, 1.9868791, 1.9868791
 2.0804782, 2.0804782, 2.0804782
 2.171023, 2.171023, 2.171023
 2.2791276, 2.2791276, 2.2791276
 2.2606523, 2.2606523, 2.2606523
 2.1549907, 2.1549907, 2.1549907
 2.0528414, 2.0528414, 2.0528414
 1.9709994, 1.9709994, 1.9709994
 1.8641161, 1.8641161, 1.8641161
 1.7728075, 1.7728075, 1.7728075
 1.6833315, 1.6833315, 1.6833315
 1.5773646, 1.5773646, 1.5773646
 1.4985765, 1.4985765, 1.4985765
 1.392457, 1.392457, 1.392457
 1.2936662, 1.2936662, 1.2936662
 1.2081598, 1.2081598, 1.2081598
 1.1084535, 1.1084535, 1.1084535
 1.02371, 1.02371, 1.02371
 0.92339265, 0.92339265, 0.92339265
 0.820022, 0.820022, 0.820022
 0.74092805, 0.74092805, 0.74092805
 0.6329767, 0.6329767, 0.6329767
 0.54258364, 0.54258364, 0.54258364
 0.4540239, 0.4540239, 0.4540239
 0.3486673, 0.3486673, 0.3486673
 0.26850525, 0.26850525, 0.26850525
 0.16421753, 0.16421753, 0.16421753
 0.06267868, 0.06267868, 0.06267868
 -0.0074057044, -0.0074057044, -0.0074057044
 -0.11581559, -0.11581559, -0.11581559
 -0.20636125, -0.20636125, -0.20636125
 -0.29843277, -0.29843277, -0.29843277
 -0.40424713, -0.40424713, -0.40424713
 -0.48211884, -0.48211884, -0.48211884
 -0.5851851, -0.5851851, -0.5851851
 -0.68565506, -0.68565506, -0.68565506
 -0.7688712, -0.7688712, -0.7688712
 -0.8748381, -0.8748381, -0.8748381
 -0.9617186, -0.9617186, -0.9617186
 -1.0591353, -1.0591353, -1.0591353
 -1.1568564, -1.1568564, -1.1568564
 -1.2353393, -1.2353393, -1.2353393
 -1.3426802, -1.3426802, -1.3426802
 -1.4387221, -1.4387221, -1.4387221
 -1.5252974, -1.5252974, -1.5252974
 -1.6318755, -1.6318755, -1.6318755
 -1.7131064, -1.7131064, -1.7131064
 -1.812966, -1.812966, -1.812966
 -1.9149626, -1.9149626, -1.9149626
 -1.9954306, -1.9954306, -1.9954306
 -2.1021605, -2.1021605, -2.1021605
 -2.1946907, -2.1946907, -2.1946907
 -2.2855415, -2.2855415, -2.2855415
 -2.236833, -2.236833, -2.236833
 -2.1578925, -2.1578925, -2.1578925
 -2.0513153, -2.0513153, -2.0513153
 -1.9520667, -1.9520667, -1.9520667
 -1.8690032, -1.8690032, -1.8690032
 -1.7622725, -1.7622725, -1.7622725
 -1.6769186, -1.6769186, -1.6769186
 -1.5816405, -1.5816405, -1.5816405
 -1.4767424, -1.4767424, -1.4767424
 -1.399481, -1.399481, -1.399481
 -1.2921401, -1.2921401, -1.2921401
 -1.1942656, -1.1942656, -1.1942656
 -1.1147139, -1.1147139, -1.1147139
 -1.0092055, -1.0092055, -1.0092055
 -0.9258368, -0.9258368, -0.9258368
 -0.82567203, -0.82567203, -0.82567203
 -0.7229117, -0.7229117, -0.7229117
 -0.64168, -0.64168, -0.64168
 -0.53922564, -0.53922564, -0.53922564
 -0.44455704, -0.44455704, -0.44455704
 -0.3552336, -0.3552336, -0.3552336
 -0.25048813, -0.25048813, -0.25048813
 -0.17047867, -0.17047867, -0.17047867
 -0.065122835, -0.065122835, -0.065122835
 0.02588058, 0.02588058, 0.02588058
 0.10818039, 0.10818039, 0.10818039
 0.21521622, 0.21521622, 0.21521622
 0.30316558, 0.30316558, 0.30316558
 0.397986, 0.397986, 0.397986
 0.5024263, 0.5024263, 0.5024263
 0.5767862, 0.5767862, 0.5767862
 0.68473834, 0.68473834, 0.68473834
 0.78261274, 0.78261274, 0.78261274
 0.86689776, 0.86689776, 0.86689776
 0.9745439, 0.9745439, 0.9745439
 1.0598978, 1.0598978, 1.0598978
 1.1525804, 1.1525804, 1.1525804
 1.2564096, 1.2564096, 1.2564096
 1.3356562, 1.3356562, 1.3356562
 1.4423867, 1.4423867, 1.4423867
 1.5379702, 1.5379702, 1.5379702
 1.626378, 1.626378, 1.626378
 1.7291384, 1.7291384, 1.7291384
 1.8099115, 1.8099115, 1.8099115
 1.9141985, 1.9141985, 1.9141985
 2.0168061, 2.0168061, 2.0168061
 2.0980372, 2.0980372, 2.0980372
 2.2059894, 2.2059894, 2.2059894
 2.2905793, 2.2905793, 2.2905793
 2.2278237, 2.2278237, 2.2278237
 2.121857, 2.121857, 2.121857
 2.0429163, 2.0429163, 2.0429163
 1.9357278, 1.9357278, 1.9357278
 1.8357157, 1.8357157, 1.8357157
 1.7514306, 1.7514306, 1.7514306
 1.6486703, 1.6486703, 1.6486703
 1.5617899, 1.5617899, 1.5617899
 1.4625413, 1.4625413, 1.4625413
 1.3602388, 1.3602388, 1.3602388
 1.2809931, 1.2809931, 1.2809931
 1.1727358, 1.1727358, 1.1727358
 1.0840226, 1.0840226, 1.0840226
 0.9962259, 0.9962259, 0.9962259
 0.8896486, 0.8896486, 0.8896486
 0.80780655, 0.80780655, 0.80780655
 0.705504, 0.705504, 0.705504
 0.6024385, 0.6024385, 0.6024385
 0.5270097, 0.5270097, 0.5270097
 0.4192102, 0.4192102, 0.4192102
 0.3262224, 0.3262224, 0.3262224
 0.23674561, 0.23674561, 0.23674561
 0.1323053, 0.1323053, 0.1323053
 0.052601773, 0.052601773, 0.052601773
 -0.043134924, -0.043134924, -0.043134924
 -0.14391084, -0.14391084, -0.14391084
 -0.22727951, -0.22727951, -0.22727951
 -0.33401018, -0.33401018, -0.33401018
 -0.421501, -0.421501, -0.421501
 -0.518154, -0.518154, -0.518154
 -0.6184714, -0.6184714, -0.6184714
 -0.6968016, -0.6968016, -0.6968016
 -0.8046004, -0.8046004, -0.8046004
 -0.90079564, -0.90079564, -0.90079564
 -0.98675984, -0.98675984, -0.98675984
 -1.0934905, -1.0934905, -1.0934905
 -1.1695296, -1.1695296, -1.1695296
 -1.2713743, -1.2713743, -1.2713743
 -1.3738288, -1.3738288, -1.3738288
 -1.4517013, -1.4517013, -1.4517013
 -1.5602638, -1.5602638, -1.5602638
 -1.65371, -1.65371, -1.65371
 -1.7408957, -1.7408957, -1.7408957
 -1.8474737, -1.8474737, -1.8474737
 -1.9267195, -1.9267195, -1.9267195
 -2.0303962, -2.0303962, -2.0303962
 -2.1314774, -2.1314774, -2.1314774
 -2.2131667, -2.2131667, -2.2131667
 -2.3037117, -2.3037117, -2.3037117
 -2.2179, -2.2179, -2.2179
 -2.1238425, -2.1238425, -2.1238425
 -2.0197082, -2.0197082, -2.0197082
 -1.9418365, -1.9418365, -1.9418365
 -1.8343421, -1.8343421, -1.8343421
 -1.7375365, -1.7375365, -1.7375365
 -1.6538626, -1.6538626, -1.6538626
 -1.5466743, -1.5466743, -1.5466743
 -1.4622366, -1.4622366, -1.4622366
 -1.3637519, -1.3637519, -1.3637519
 -1.2606856, -1.2606856, -1.2606856
 -1.1806761, -1.1806761, -1.1806761
 -1.0795951, -1.0795951, -1.0795951
 -0.98569095, -0.98569095, -0.98569095
 -0.8960616, -0.8960616, -0.8960616
 -0.7923857, -0.7923857, -0.7923857
 -0.7116126, -0.7116126, -0.7116126
 -0.60732484, -0.60732484, -0.60732484
 -0.5097563, -0.5097563, -0.5097563
 -0.42837206, -0.42837206, -0.42837206
 -0.3214888, -0.3214888, -0.3214888
 -0.23048615, -0.23048615, -0.23048615
 -0.13765015, -0.13765015, -0.13765015
 -0.031378027, -0.031378027, -0.031378027
 0.037027128, 0.037027128, 0.037027128
 0.14360443, 0.14360443, 0.14360443
 0.24239518, 0.24239518, 0.24239518
 0.32561126, 0.32561126, 0.32561126
 0.4326471, 0.4326471, 0.4326471
 0.519375, 0.519375, 0.519375
 0.61159986, 0.61159986, 0.61159986
 0.7161928, 0.7161928, 0.7161928
 0.7946748, 0.7946748, 0.7946748
 0.90201664, 0.90201664, 0.90201664
 0.9991274, 0.9991274, 0.9991274
 1.086313, 1.086313, 1.086313
 1.1866304, 1.1866304, 1.1866304
 1.2687776, 1.2687776, 1.2687776
 1.3712327, 1.3712327, 1.3712327
 1.472619, 1.472619, 1.472619
 1.553087, 1.553087, 1.553087
 1.6619546, 1.6619546, 1.6619546
 1.7495989, 1.7495989, 1.7495989
 1.8413652, 1.8413652, 1.8413652
 1.948707, 1.948707, 1.948707
 2.026426, 2.026426, 2.026426
 2.1345308, 2.1345308, 2.1345308
 2.2345424, 2.2345424, 2.2345424
 2.300963, 2.300963, 2.300963
 2.1925523, 2.1925523, 2.1925523
 2.105672, 2.105672, 2.105672
 2.008256, 2.008256, 2.008256
 1.903052, 1.903052, 1.903052
 1.8242639, 1.8242639, 1.8242639
 1.719977, 1.719977, 1.719977
 1.6221025, 1.6221025, 1.6221025
 1.5362909, 1.5362909, 1.5362909
 1.4310876, 1.4310876, 1.4310876
 1.3466493, 1.3466493, 1.3466493
 1.245569, 1.245569, 1.245569
 1.1479998, 1.1479998, 1.1479998
 1.068754, 1.068754, 1.068754
 0.96080184, 0.96080184, 0.96080184
 0.8673555, 0.8673555, 0.8673555
 0.7777269, 0.7777269, 0.7777269
 0.6725229, 0.6725229, 0.6725229
 0.59220827, 0.59220827, 0.59220827
 0.4915857, 0.4915857, 0.4915857
 0.3906572, 0.3906572, 0.3906572
 0.3082048, 0.3082048, 0.3082048
 0.20177932, 0.20177932, 0.20177932
 0.11276107, 0.11276107, 0.11276107
 0.018093258, 0.018093258, 0.018093258
 -0.07611603, -0.07611603, -0.07611603
 -0.15459885, -0.15459885, -0.15459885
 -0.26316133, -0.26316133, -0.26316133
 -0.35935655, -0.35935655, -0.35935655
 -0.4447104, -0.4447104, -0.4447104
